underlying_symbol,quote_datetime,root,expiration,strike,option_type,open,high,low,close,trade_volume,bid_size,bid,ask_size,ask,underlying_bid,underlying_ask,implied_underlying_price,active_underlying_price,implied_volatility,delta,gamma,theta,vega,rho,open_interest
A,2021-04-26 14:00:00,A,2021-05-21,155.000,P,0.0000,0.0000,0.0000,0.0000,0,246,15.9000,246,19.1000,137.6200,137.6500,137.6728,137.6300,0.0200,-1.0000,0.0000,0.0000,0.0000,-10.7313,0
A,2021-04-26 14:30:00,A,2021-05-21,155.000,P,0.0000,0.0000,0.0000,0.0000,0,162,16.9000,173,18.1000,137.6800,137.7200,137.6978,137.7200,0.0200,-1.0000,0.0000,0.0000,0.0000,-10.7313,0
A,2021-04-26 15:00:00,A,2021-05-21,155.000,P,0.0000,0.0000,0.0000,0.0000,0,62,17.3000,83,17.9000,137.6200,137.6500,137.6978,137.6250,0.0200,-1.0000,0.0000,0.0000,0.0000,-10.7313,0
A,2021-04-26 15:30:00,A,2021-05-21,155.000,P,0.0000,0.0000,0.0000,0.0000,0,82,17.4000,29,19.4000,137.3000,137.3400,137.4228,137.3500,0.3435,-0.9049,0.0136,-0.0414,0.0610,-9.8654,0
A,2021-04-26 16:00:00,A,2021-05-21,155.000,P,0.0000,0.0000,0.0000,0.0000,0,42,15.5000,45,20.0000,137.3400,137.3500,137.3728,137.3400,0.0200,-1.0000,0.0000,0.0000,0.0000,-10.7313,0
A,2021-04-26 10:00:00,A,2021-05-21,160.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,894,0.3500,137.0600,137.2000,137.0728,137.1400,0.3244,0.0384,0.0071,-0.0192,0.0301,0.3526,16
A,2021-04-26 10:30:00,A,2021-05-21,160.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,555,0.3500,137.3700,137.4300,137.3478,137.3000,0.3236,0.0385,0.0072,-0.0193,0.0301,0.3533,16
A,2021-04-26 11:00:00,A,2021-05-21,160.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,919,0.3500,137.3800,137.4300,137.4478,137.4090,0.3236,0.0385,0.0072,-0.0193,0.0301,0.3533,16
A,2021-04-26 11:30:00,A,2021-05-21,160.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,933,0.3500,137.4500,137.4900,137.4978,137.4600,0.3236,0.0385,0.0072,-0.0193,0.0301,0.3533,16
A,2021-04-26 12:00:00,A,2021-05-21,160.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,965,0.3500,137.6200,137.6700,137.6228,137.6700,0.3236,0.0385,0.0072,-0.0193,0.0301,0.3533,16
A,2021-04-26 12:30:00,A,2021-05-21,160.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,826,0.3500,137.6100,137.6500,137.6228,137.6200,0.3236,0.0385,0.0072,-0.0193,0.0301,0.3533,16
A,2021-04-26 13:00:00,A,2021-05-21,160.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,838,0.3500,137.3500,137.3900,137.4978,137.3950,0.3236,0.0385,0.0072,-0.0193,0.0301,0.3533,16
A,2021-04-26 13:30:00,A,2021-05-21,160.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,854,0.3500,137.5100,137.5900,137.5978,137.5150,0.3236,0.0385,0.0072,-0.0193,0.0301,0.3533,16
A,2021-04-26 14:00:00,A,2021-05-21,160.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,861,0.3500,137.6200,137.6500,137.6728,137.6300,0.3236,0.0385,0.0072,-0.0193,0.0301,0.3533,16
A,2021-04-26 14:30:00,A,2021-05-21,160.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,854,0.3500,137.6800,137.7200,137.6978,137.7200,0.3236,0.0385,0.0072,-0.0193,0.0301,0.3533,16
A,2021-04-26 15:00:00,A,2021-05-21,160.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,875,0.3500,137.6200,137.6500,137.6978,137.6250,0.3236,0.0385,0.0072,-0.0193,0.0301,0.3533,16
A,2021-04-26 15:30:00,A,2021-05-21,160.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,875,0.3500,137.3000,137.3400,137.4228,137.3500,0.3236,0.0385,0.0072,-0.0193,0.0301,0.3533,16
A,2021-04-26 16:00:00,A,2021-05-21,160.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,534,0.3500,137.3400,137.3500,137.3728,137.3400,0.3236,0.0385,0.0072,-0.0193,0.0301,0.3533,16
A,2021-04-26 10:00:00,A,2021-05-21,160.000,P,0.0000,0.0000,0.0000,0.0000,0,46,22.3000,15,23.5000,137.0600,137.2000,137.0728,137.1400,0.0200,-1.0000,0.0000,-0.0022,0.0000,-11.0774,0
A,2021-04-26 10:30:00,A,2021-05-21,160.000,P,0.0000,0.0000,0.0000,0.0000,0,193,20.9000,175,25.0000,137.3700,137.4300,137.3478,137.3000,0.2859,-0.9779,0.0051,-0.0106,0.0190,-10.8737,0
A,2021-04-26 11:00:00,A,2021-05-21,160.000,P,0.0000,0.0000,0.0000,0.0000,0,239,21.1000,239,24.8000,137.3800,137.4300,137.4478,137.4090,0.2859,-0.9779,0.0051,-0.0106,0.0190,-10.8737,0
A,2021-04-26 11:30:00,A,2021-05-21,160.000,P,0.0000,0.0000,0.0000,0.0000,0,239,21.1000,239,24.8000,137.4500,137.4900,137.4978,137.4600,0.2859,-0.9779,0.0051,-0.0106,0.0190,-10.8737,0
A,2021-04-26 12:00:00,A,2021-05-21,160.000,P,0.0000,0.0000,0.0000,0.0000,0,239,21.1000,239,24.8000,137.6200,137.6700,137.6228,137.6700,0.2859,-0.9779,0.0051,-0.0106,0.0190,-10.8737,0
A,2021-04-26 12:30:00,A,2021-05-21,160.000,P,0.0000,0.0000,0.0000,0.0000,0,239,21.1000,239,24.8000,137.6100,137.6500,137.6228,137.6200,0.2859,-0.9779,0.0051,-0.0106,0.0190,-10.8737,0
A,2021-04-26 13:00:00,A,2021-05-21,160.000,P,0.0000,0.0000,0.0000,0.0000,0,255,21.2000,255,24.7000,137.3500,137.3900,137.4978,137.3950,0.2859,-0.9779,0.0051,-0.0106,0.0190,-10.8737,0
A,2021-04-26 13:30:00,A,2021-05-21,160.000,P,0.0000,0.0000,0.0000,0.0000,0,299,20.0000,330,25.0000,137.5100,137.5900,137.5978,137.5150,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.0774,0
A,2021-04-26 14:00:00,A,2021-05-21,160.000,P,0.0000,0.0000,0.0000,0.0000,0,299,20.0000,330,25.0000,137.6200,137.6500,137.6728,137.6300,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.0774,0
A,2021-04-26 14:30:00,A,2021-05-21,160.000,P,0.0000,0.0000,0.0000,0.0000,0,299,20.0000,330,25.0000,137.6800,137.7200,137.6978,137.7200,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.0774,0
A,2021-04-26 15:00:00,A,2021-05-21,160.000,P,0.0000,0.0000,0.0000,0.0000,0,315,20.0000,326,25.0000,137.6200,137.6500,137.6978,137.6250,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.0774,0
A,2021-04-26 15:30:00,A,2021-05-21,160.000,P,0.0000,0.0000,0.0000,0.0000,0,315,20.0000,326,25.0000,137.3000,137.3400,137.4228,137.3500,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.0774,0
A,2021-04-26 16:00:00,A,2021-05-21,160.000,P,0.0000,0.0000,0.0000,0.0000,0,133,20.5000,187,25.0000,137.3400,137.3500,137.3728,137.3400,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.0774,0
A,2021-04-26 10:00:00,A,2021-05-21,165.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,892,0.3000,137.0600,137.2000,137.0728,137.1400,0.3661,0.0303,0.0052,-0.0179,0.0247,0.2770,42
A,2021-04-26 10:30:00,A,2021-05-21,165.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,510,0.3000,137.3700,137.4300,137.3478,137.3000,0.3654,0.0303,0.0052,-0.0179,0.0248,0.2775,42
A,2021-04-26 11:00:00,A,2021-05-21,165.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,825,0.3000,137.3800,137.4300,137.4478,137.4090,0.3654,0.0303,0.0052,-0.0179,0.0248,0.2775,42
A,2021-04-26 11:30:00,A,2021-05-21,165.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,828,0.3000,137.4500,137.4900,137.4978,137.4600,0.3654,0.0303,0.0052,-0.0179,0.0248,0.2775,42
A,2021-04-26 12:00:00,A,2021-05-21,165.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,850,0.3000,137.6200,137.6700,137.6228,137.6700,0.3654,0.0303,0.0052,-0.0179,0.0248,0.2775,42
A,2021-04-26 12:30:00,A,2021-05-21,165.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,794,0.3000,137.6100,137.6500,137.6228,137.6200,0.3654,0.0303,0.0052,-0.0179,0.0248,0.2775,42
A,2021-04-26 13:00:00,A,2021-05-21,165.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,830,0.3000,137.3500,137.3900,137.4978,137.3950,0.3654,0.0303,0.0052,-0.0179,0.0248,0.2775,42
A,2021-04-26 13:30:00,A,2021-05-21,165.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,875,0.3000,137.5100,137.5900,137.5978,137.5150,0.3654,0.0303,0.0052,-0.0179,0.0248,0.2775,42
A,2021-04-26 14:00:00,A,2021-05-21,165.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,860,0.3000,137.6200,137.6500,137.6728,137.6300,0.3654,0.0303,0.0052,-0.0179,0.0248,0.2775,42
A,2021-04-26 14:30:00,A,2021-05-21,165.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,881,0.3000,137.6800,137.7200,137.6978,137.7200,0.3654,0.0303,0.0052,-0.0179,0.0248,0.2775,42
A,2021-04-26 15:00:00,A,2021-05-21,165.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,860,0.3000,137.6200,137.6500,137.6978,137.6250,0.3654,0.0303,0.0052,-0.0179,0.0248,0.2775,42
A,2021-04-26 15:30:00,A,2021-05-21,165.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,885,0.3000,137.3000,137.3400,137.4228,137.3500,0.3654,0.0303,0.0052,-0.0179,0.0248,0.2775,42
A,2021-04-26 16:00:00,A,2021-05-21,165.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,559,0.3000,137.3400,137.3500,137.3728,137.3400,0.3654,0.0303,0.0052,-0.0179,0.0248,0.2775,42
A,2021-04-26 10:00:00,A,2021-05-21,165.000,P,0.0000,0.0000,0.0000,0.0000,0,15,25.6000,15,30.4000,137.0600,137.2000,137.0728,137.1400,0.3293,-0.9816,0.0037,-0.0125,0.0160,-11.2578,0
A,2021-04-26 10:30:00,A,2021-05-21,165.000,P,0.0000,0.0000,0.0000,0.0000,0,101,25.6000,101,29.9000,137.3700,137.4300,137.3478,137.3000,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.4236,0
A,2021-04-26 11:00:00,A,2021-05-21,165.000,P,0.0000,0.0000,0.0000,0.0000,0,117,25.7000,117,29.7000,137.3800,137.4300,137.4478,137.4090,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.4236,0
A,2021-04-26 11:30:00,A,2021-05-21,165.000,P,0.0000,0.0000,0.0000,0.0000,0,264,25.7000,264,29.7000,137.4500,137.4900,137.4978,137.4600,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.4236,0
A,2021-04-26 12:00:00,A,2021-05-21,165.000,P,0.0000,0.0000,0.0000,0.0000,0,264,25.7000,264,29.7000,137.6200,137.6700,137.6228,137.6700,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.4236,0
A,2021-04-26 12:30:00,A,2021-05-21,165.000,P,0.0000,0.0000,0.0000,0.0000,0,264,25.7000,264,29.7000,137.6100,137.6500,137.6228,137.6200,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.4236,0
A,2021-04-26 13:00:00,A,2021-05-21,165.000,P,0.0000,0.0000,0.0000,0.0000,0,273,25.7000,273,29.7000,137.3500,137.3900,137.4978,137.3950,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.4236,0
A,2021-04-26 13:30:00,A,2021-05-21,165.000,P,0.0000,0.0000,0.0000,0.0000,0,108,25.7000,108,29.7000,137.5100,137.5900,137.5978,137.5150,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.4236,0
A,2021-04-26 14:00:00,A,2021-05-21,165.000,P,0.0000,0.0000,0.0000,0.0000,0,258,25.7000,258,29.7000,137.6200,137.6500,137.6728,137.6300,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.4236,0
A,2021-04-26 14:30:00,A,2021-05-21,165.000,P,0.0000,0.0000,0.0000,0.0000,0,260,25.7000,260,29.7000,137.6800,137.7200,137.6978,137.7200,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.4236,0
A,2021-04-26 15:00:00,A,2021-05-21,165.000,P,0.0000,0.0000,0.0000,0.0000,0,263,25.7000,263,29.7000,137.6200,137.6500,137.6978,137.6250,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.4236,0
A,2021-04-26 15:30:00,A,2021-05-21,165.000,P,0.0000,0.0000,0.0000,0.0000,0,263,25.7000,263,29.7000,137.3000,137.3400,137.4228,137.3500,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.4236,0
A,2021-04-26 16:00:00,A,2021-05-21,165.000,P,0.0000,0.0000,0.0000,0.0000,0,144,25.8000,144,29.6000,137.3400,137.3500,137.3728,137.3400,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.4236,0
A,2021-04-26 10:00:00,A,2021-05-21,170.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,760,0.2500,137.0600,137.2000,137.0728,137.1400,0.4023,0.0238,0.0039,-0.0160,0.0202,0.2172,3
A,2021-04-26 10:30:00,A,2021-05-21,170.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,476,0.2500,137.3700,137.4300,137.3478,137.3000,0.4016,0.0238,0.0039,-0.0161,0.0203,0.2175,3
A,2021-04-26 11:00:00,A,2021-05-21,170.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,816,0.2500,137.3800,137.4300,137.4478,137.4090,0.4016,0.0238,0.0039,-0.0161,0.0203,0.2175,3
A,2021-04-26 11:30:00,A,2021-05-21,170.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,831,0.2500,137.4500,137.4900,137.4978,137.4600,0.4016,0.0238,0.0039,-0.0161,0.0203,0.2175,3
A,2021-04-26 12:00:00,A,2021-05-21,170.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,861,0.2500,137.6200,137.6700,137.6228,137.6700,0.4016,0.0238,0.0039,-0.0161,0.0203,0.2175,3
A,2021-04-26 12:30:00,A,2021-05-21,170.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,707,0.2500,137.6100,137.6500,137.6228,137.6200,0.4016,0.0238,0.0039,-0.0161,0.0203,0.2175,3
A,2021-04-26 13:00:00,A,2021-05-21,170.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,758,0.2500,137.3500,137.3900,137.4978,137.3950,0.4016,0.0238,0.0039,-0.0161,0.0203,0.2175,3
A,2021-04-26 13:30:00,A,2021-05-21,170.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,674,0.2500,137.5100,137.5900,137.5978,137.5150,0.4016,0.0238,0.0039,-0.0161,0.0203,0.2175,3
A,2021-04-26 14:00:00,A,2021-05-21,170.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,693,0.2500,137.6200,137.6500,137.6728,137.6300,0.4016,0.0238,0.0039,-0.0161,0.0203,0.2175,3
A,2021-04-26 14:30:00,A,2021-05-21,170.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,788,0.2500,137.6800,137.7200,137.6978,137.7200,0.4016,0.0238,0.0039,-0.0161,0.0203,0.2175,3
A,2021-04-26 15:00:00,A,2021-05-21,170.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,834,0.2500,137.6200,137.6500,137.6978,137.6250,0.4016,0.0238,0.0039,-0.0161,0.0203,0.2175,3
A,2021-04-26 15:30:00,A,2021-05-21,170.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,859,0.2500,137.3000,137.3400,137.4228,137.3500,0.4016,0.0238,0.0039,-0.0161,0.0203,0.2175,3
A,2021-04-26 16:00:00,A,2021-05-21,170.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,491,0.2500,137.3400,137.3500,137.3728,137.3400,0.4016,0.0238,0.0039,-0.0161,0.0203,0.2175,3
A,2021-04-26 10:00:00,A,2021-05-21,170.000,P,0.0000,0.0000,0.0000,0.0000,0,220,31.8000,220,34.5000,137.0600,137.2000,137.0728,137.1400,0.4431,-0.9627,0.0050,-0.0276,0.0291,-11.4355,0
A,2021-04-26 10:30:00,A,2021-05-21,170.000,P,0.0000,0.0000,0.0000,0.0000,0,166,31.8000,241,34.5000,137.3700,137.4300,137.3478,137.3000,0.4607,-0.9565,0.0055,-0.0302,0.0333,-11.3767,0
A,2021-04-26 11:00:00,A,2021-05-21,170.000,P,0.0000,0.0000,0.0000,0.0000,0,135,32.0000,159,34.3000,137.3800,137.4300,137.4478,137.4090,0.4607,-0.9565,0.0055,-0.0302,0.0333,-11.3767,0
A,2021-04-26 11:30:00,A,2021-05-21,170.000,P,0.0000,0.0000,0.0000,0.0000,0,94,32.1000,110,34.2000,137.4500,137.4900,137.4978,137.4600,0.4607,-0.9565,0.0055,-0.0302,0.0333,-11.3767,0
A,2021-04-26 12:00:00,A,2021-05-21,170.000,P,0.0000,0.0000,0.0000,0.0000,0,120,30.8000,120,34.0000,137.6200,137.6700,137.6228,137.6700,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.7698,0
A,2021-04-26 12:30:00,A,2021-05-21,170.000,P,0.0000,0.0000,0.0000,0.0000,0,116,31.0000,116,33.8000,137.6100,137.6500,137.6228,137.6200,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.7698,0
A,2021-04-26 13:00:00,A,2021-05-21,170.000,P,0.0000,0.0000,0.0000,0.0000,0,124,31.1000,124,33.7000,137.3500,137.3900,137.4978,137.3950,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.7698,0
A,2021-04-26 13:30:00,A,2021-05-21,170.000,P,0.0000,0.0000,0.0000,0.0000,0,108,31.1000,108,33.7000,137.5100,137.5900,137.5978,137.5150,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.7698,0
A,2021-04-26 14:00:00,A,2021-05-21,170.000,P,0.0000,0.0000,0.0000,0.0000,0,124,31.1000,124,33.7000,137.6200,137.6500,137.6728,137.6300,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.7698,0
A,2021-04-26 14:30:00,A,2021-05-21,170.000,P,0.0000,0.0000,0.0000,0.0000,0,85,31.1000,85,33.7000,137.6800,137.7200,137.6978,137.7200,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.7698,0
A,2021-04-26 15:00:00,A,2021-05-21,170.000,P,0.0000,0.0000,0.0000,0.0000,0,121,31.1000,121,33.7000,137.6200,137.6500,137.6978,137.6250,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.7698,0
A,2021-04-26 15:30:00,A,2021-05-21,170.000,P,0.0000,0.0000,0.0000,0.0000,0,121,31.1000,121,33.7000,137.3000,137.3400,137.4228,137.3500,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.7698,0
A,2021-04-26 16:00:00,A,2021-05-21,170.000,P,0.0000,0.0000,0.0000,0.0000,0,122,30.1000,61,35.0000,137.3400,137.3500,137.3728,137.3400,0.0200,-1.0000,0.0000,0.0000,0.0000,-11.7698,0
A,2021-04-26 10:00:00,A,2021-05-21,175.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,882,0.2500,137.0600,137.2000,137.0728,137.1400,0.4468,0.0217,0.0032,-0.0165,0.0187,0.1977,0
A,2021-04-26 10:30:00,A,2021-05-21,175.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,519,0.2500,137.3700,137.4300,137.3478,137.3000,0.4461,0.0218,0.0032,-0.0166,0.0188,0.1980,0
A,2021-04-26 11:00:00,A,2021-05-21,175.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,824,0.2500,137.3800,137.4300,137.4478,137.4090,0.4461,0.0218,0.0032,-0.0166,0.0188,0.1980,0
A,2021-04-26 11:30:00,A,2021-05-21,175.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,833,0.2500,137.4500,137.4900,137.4978,137.4600,0.4461,0.0218,0.0032,-0.0166,0.0188,0.1980,0
A,2021-04-26 12:00:00,A,2021-05-21,175.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,873,0.2500,137.6200,137.6700,137.6228,137.6700,0.4461,0.0218,0.0032,-0.0166,0.0188,0.1980,0
A,2021-04-26 12:30:00,A,2021-05-21,175.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,790,0.2500,137.6100,137.6500,137.6228,137.6200,0.4461,0.0218,0.0032,-0.0166,0.0188,0.1980,0
A,2021-04-26 13:00:00,A,2021-05-21,175.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,772,0.2500,137.3500,137.3900,137.4978,137.3950,0.4461,0.0218,0.0032,-0.0166,0.0188,0.1980,0
A,2021-04-26 13:30:00,A,2021-05-21,175.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,791,0.2500,137.5100,137.5900,137.5978,137.5150,0.4461,0.0218,0.0032,-0.0166,0.0188,0.1980,0
A,2021-04-26 14:00:00,A,2021-05-21,175.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,785,0.2500,137.6200,137.6500,137.6728,137.6300,0.4461,0.0218,0.0032,-0.0166,0.0188,0.1980,0
A,2021-04-26 14:30:00,A,2021-05-21,175.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,767,0.2500,137.6800,137.7200,137.6978,137.7200,0.4461,0.0218,0.0032,-0.0166,0.0188,0.1980,0
A,2021-04-26 15:00:00,A,2021-05-21,175.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,800,0.2500,137.6200,137.6500,137.6978,137.6250,0.4461,0.0218,0.0032,-0.0166,0.0188,0.1980,0
A,2021-04-26 15:30:00,A,2021-05-21,175.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,824,0.2500,137.3000,137.3400,137.4228,137.3500,0.4461,0.0218,0.0032,-0.0166,0.0188,0.1980,0
A,2021-04-26 16:00:00,A,2021-05-21,175.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,519,0.2500,137.3400,137.3500,137.3728,137.3400,0.4461,0.0218,0.0032,-0.0166,0.0188,0.1980,0
A,2021-04-26 10:00:00,A,2021-05-21,175.000,P,0.0000,0.0000,0.0000,0.0000,0,185,36.7000,185,39.6000,137.0600,137.2000,137.0728,137.1400,0.4908,-0.9657,0.0042,-0.0284,0.0271,-11.8103,0
A,2021-04-26 10:30:00,A,2021-05-21,175.000,P,0.0000,0.0000,0.0000,0.0000,0,99,36.8000,114,39.5000,137.3700,137.4300,137.3478,137.3000,0.5097,-0.9600,0.0047,-0.0312,0.0311,-11.7561,0
A,2021-04-26 11:00:00,A,2021-05-21,175.000,P,0.0000,0.0000,0.0000,0.0000,0,179,37.0000,182,39.3000,137.3800,137.4300,137.4478,137.4090,0.5097,-0.9600,0.0047,-0.0312,0.0311,-11.7561,0
A,2021-04-26 11:30:00,A,2021-05-21,175.000,P,0.0000,0.0000,0.0000,0.0000,0,85,35.6000,85,39.3000,137.4500,137.4900,137.4978,137.4600,0.0200,-1.0000,0.0000,0.0000,0.0000,-12.1160,0
A,2021-04-26 12:00:00,A,2021-05-21,175.000,P,0.0000,0.0000,0.0000,0.0000,0,186,35.8000,186,39.1000,137.6200,137.6700,137.6228,137.6700,0.0200,-1.0000,0.0000,0.0000,0.0000,-12.1160,0
A,2021-04-26 12:30:00,A,2021-05-21,175.000,P,0.0000,0.0000,0.0000,0.0000,0,189,35.8000,189,39.1000,137.6100,137.6500,137.6228,137.6200,0.0200,-1.0000,0.0000,0.0000,0.0000,-12.1160,0
A,2021-04-26 13:00:00,A,2021-05-21,175.000,P,0.0000,0.0000,0.0000,0.0000,0,85,35.8000,85,39.1000,137.3500,137.3900,137.4978,137.3950,0.0200,-1.0000,0.0000,0.0000,0.0000,-12.1160,0
A,2021-04-26 13:30:00,A,2021-05-21,175.000,P,0.0000,0.0000,0.0000,0.0000,0,159,35.3000,159,39.9000,137.5100,137.5900,137.5978,137.5150,0.0200,-1.0000,0.0000,0.0000,0.0000,-12.1160,0
A,2021-04-26 14:00:00,A,2021-05-21,175.000,P,0.0000,0.0000,0.0000,0.0000,0,184,35.3000,184,39.9000,137.6200,137.6500,137.6728,137.6300,0.0200,-1.0000,0.0000,0.0000,0.0000,-12.1160,0
A,2021-04-26 14:30:00,A,2021-05-21,175.000,P,0.0000,0.0000,0.0000,0.0000,0,184,35.7000,184,39.5000,137.6800,137.7200,137.6978,137.7200,0.0200,-1.0000,0.0000,0.0000,0.0000,-12.1160,0
A,2021-04-26 15:00:00,A,2021-05-21,175.000,P,0.0000,0.0000,0.0000,0.0000,0,167,35.8000,167,39.4000,137.6200,137.6500,137.6978,137.6250,0.0200,-1.0000,0.0000,0.0000,0.0000,-12.1160,0
A,2021-04-26 15:30:00,A,2021-05-21,175.000,P,0.0000,0.0000,0.0000,0.0000,0,184,35.8000,184,39.4000,137.3000,137.3400,137.4228,137.3500,0.0200,-1.0000,0.0000,0.0000,0.0000,-12.1160,0
A,2021-04-26 16:00:00,A,2021-05-21,175.000,P,0.0000,0.0000,0.0000,0.0000,0,123,35.9000,116,39.3000,137.3400,137.3500,137.3728,137.3400,0.0200,-1.0000,0.0000,0.0000,0.0000,-12.1160,0
A,2021-04-26 10:00:00,A,2021-05-21,180.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,125,0.2500,137.0600,137.2000,137.0728,137.1400,0.4893,0.0201,0.0028,-0.0169,0.0175,0.1822,0
A,2021-04-26 10:30:00,A,2021-05-21,180.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,125,0.2500,137.3700,137.4300,137.3478,137.3000,0.4887,0.0201,0.0028,-0.0170,0.0176,0.1824,0
A,2021-04-26 11:00:00,A,2021-05-21,180.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,128,0.2500,137.3800,137.4300,137.4478,137.4090,0.4887,0.0201,0.0028,-0.0170,0.0176,0.1824,0
A,2021-04-26 11:30:00,A,2021-05-21,180.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,128,0.2500,137.4500,137.4900,137.4978,137.4600,0.4887,0.0201,0.0028,-0.0170,0.0176,0.1824,0
A,2021-04-26 12:00:00,A,2021-05-21,180.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,123,0.2500,137.6200,137.6700,137.6228,137.6700,0.4887,0.0201,0.0028,-0.0170,0.0176,0.1824,0
A,2021-04-26 12:30:00,A,2021-05-21,180.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,123,0.2500,137.6100,137.6500,137.6228,137.6200,0.4887,0.0201,0.0028,-0.0170,0.0176,0.1824,0
A,2021-04-26 13:00:00,A,2021-05-21,180.000,C,0.0000,0.0000,0.0000,0.0000,0,0,0.0000,125,0.2500,137.3500,137.3900,137.4978,137.3950,0.4887,0.0201,0.0028,-0.0170,0.0176,0.1824,0
